Микро_Зона_ID;Координата_Старт;Координата_Конец;Родительский_3D_Узел;Букв_в_куске;Масса_Куска_(kDa);GC_Состав_%
Zone_3479;53449509;53450530;Node_9;1021;313.224;45.7
Zone_3480;53450530;53451551;Node_9;1021;316.082;36.2
Zone_3481;53451551;53452572;Node_9;1021;315.34;34.7
Zone_3482;53452572;53453593;Node_9;1021;316.121;34.8
Zone_3483;53453593;53454614;Node_9;1021;313.65;45.2
Zone_3484;53454614;53455635;Node_9;1021;317.128;40.1
Zone_3485;53455635;53456656;Node_9;1021;315.709;38.8
Zone_3486;53456656;53457677;Node_9;1021;314.847;44.3
Zone_3487;53457677;53458698;Node_9;1021;317.232;44.6
Zone_3488;53458698;53459719;Node_9;1021;315.272;52.2
Zone_3489;53459719;53460740;Node_9;1021;314.715;61.7
Zone_3490;53460740;53461761;Node_9;1021;315.583;63.8
Zone_3491;53461761;53462782;Node_9;1021;316.217;50.6
Zone_3492;53462782;53463803;Node_9;1021;314.749;52.6
Zone_3493;53463803;53464824;Node_9;1021;313.386;55.1
Zone_3494;53464824;53465845;Node_9;1021;316.78;51.4
Zone_3495;53465845;53466866;Node_9;1021;316.988;49.0
Zone_3496;53466866;53467887;Node_9;1021;315.139;47.7
Zone_3497;53467887;53468908;Node_9;1021;316.481;52.5
Zone_3498;53468908;53469929;Node_9;1021;314.641;51.8
Zone_3499;53469929;53470950;Node_9;1021;314.748;60.6
Zone_3500;53470950;53471971;Node_9;1021;315.421;52.8
Zone_3501;53471971;53472992;Node_9;1021;315.34;49.8
Zone_3502;53472992;53474013;Node_9;1021;314.934;37.0
Zone_3503;53474013;53475034;Node_9;1021;315.014;43.4
Zone_3504;53475034;53476055;Node_9;1021;313.396;44.8
Zone_3505;53476055;53477076;Node_9;1021;314.534;55.4
Zone_3506;53477076;53478097;Node_9;1021;315.506;54.6
Zone_3507;53478097;53479118;Node_9;1021;316.312;48.7
Zone_3508;53479118;53480139;Node_9;1021;313.601;47.7
Zone_3509;53480139;53481160;Node_9;1021;316.059;46.0
Zone_3510;53481160;53482181;Node_9;1021;314.846;57.3
Zone_3511;53482181;53483202;Node_9;1021;314.321;56.0
Zone_3512;53483202;53484223;Node_9;1021;317.064;56.3
Zone_3513;53484223;53485244;Node_9;1021;318.208;56.4
Zone_3514;53485244;53486265;Node_9;1021;317.156;59.3
Zone_3515;53486265;53487286;Node_9;1021;317.716;55.0
Zone_3516;53487286;53488307;Node_9;1021;314.338;45.6
Zone_3517;53488307;53489328;Node_9;1021;313.794;45.2
Zone_3518;53489328;53490349;Node_9;1021;314.484;49.1
Zone_3519;53490349;53491370;Node_9;1021;313.87;50.9
Zone_3520;53491370;53492391;Node_9;1021;316.871;48.7
Zone_3521;53492391;53493412;Node_9;1021;314.613;41.0
Zone_3522;53493412;53494433;Node_9;1021;314.469;37.1
Zone_3523;53494433;53495454;Node_9;1021;316.461;39.0
Zone_3524;53495454;53496475;Node_9;1021;315.83;52.1
Zone_3525;53496475;53497496;Node_9;1021;315.991;48.3
Zone_3526;53497496;53498517;Node_9;1021;314.065;51.7
Zone_3527;53498517;53499538;Node_9;1021;315.102;57.5
Zone_3528;53499538;53500559;Node_9;1021;314.463;59.5
Zone_3529;53500559;53501580;Node_9;1021;315.118;61.9
Zone_3530;53501580;53502601;Node_9;1021;323.765;63.1
Zone_3531;53502601;53503622;Node_9;1021;322.341;64.2
Zone_3532;53503622;53504643;Node_9;1021;315.227;56.5
Zone_3533;53504643;53505664;Node_9;1021;316.716;61.4
Zone_3534;53505664;53506685;Node_9;1021;315.849;59.7
Zone_3535;53506685;53507706;Node_9;1021;316.487;62.0
Zone_3536;53507706;53508727;Node_9;1021;315.515;62.2
Zone_3537;53508727;53509748;Node_9;1021;315.501;60.4
Zone_3538;53509748;53510769;Node_9;1021;316.287;57.0
Zone_3539;53510769;53511790;Node_9;1021;314.984;54.8
Zone_3540;53511790;53512811;Node_9;1021;314.943;50.8
Zone_3541;53512811;53513832;Node_9;1021;312.567;60.2
Zone_3542;53513832;53514853;Node_9;1021;317.447;59.7
Zone_3543;53514853;53515874;Node_9;1021;317.184;51.4
Zone_3544;53515874;53516895;Node_9;1021;315.677;53.2
Zone_3545;53516895;53517916;Node_9;1021;314.297;54.6
Zone_3546;53517916;53518937;Node_9;1021;316.132;55.7
Zone_3547;53518937;53519958;Node_9;1021;315.669;54.8
Zone_3548;53519958;53520979;Node_9;1021;317.579;60.6
Zone_3549;53520979;53522000;Node_9;1021;316.123;56.8
Zone_3550;53522000;53523021;Node_9;1021;316.087;50.0
Zone_3551;53523021;53524042;Node_9;1021;312.4;57.6
Zone_3552;53524042;53525063;Node_9;1021;316.785;60.2
Zone_3553;53525063;53526084;Node_9;1021;314.113;60.9
Zone_3554;53526084;53527105;Node_9;1021;314.354;61.6
Zone_3555;53527105;53528126;Node_9;1021;317.558;62.2
Zone_3556;53528126;53529147;Node_9;1021;314.896;58.9
Zone_3557;53529147;53530168;Node_9;1021;315.927;60.7
Zone_3558;53530168;53531189;Node_9;1021;315.049;57.1
Zone_3559;53531189;53532210;Node_9;1021;316.58;57.9
Zone_3560;53532210;53533231;Node_9;1021;314.476;54.7
Zone_3561;53533231;53534252;Node_9;1021;316.417;59.5
Zone_3562;53534252;53535273;Node_9;1021;315.681;56.7
Zone_3563;53535273;53536294;Node_9;1021;313.927;57.1
Zone_3564;53536294;53537315;Node_9;1021;316.464;52.3
Zone_3565;53537315;53538336;Node_9;1021;316.888;53.7
Zone_3566;53538336;53539357;Node_9;1021;315.073;57.3
Zone_3567;53539357;53540378;Node_9;1021;312.182;57.0
Zone_3568;53540378;53541399;Node_9;1021;315.64;59.2
Zone_3569;53541399;53542420;Node_9;1021;316.162;56.2
Zone_3570;53542420;53543441;Node_9;1021;316.852;55.6
Zone_3571;53543441;53544462;Node_9;1021;316.688;55.2
Zone_3572;53544462;53545483;Node_9;1021;313.769;55.4
Zone_3573;53545483;53546504;Node_9;1021;315.807;49.8
Zone_3574;53546504;53547525;Node_9;1021;314.453;55.2
Zone_3575;53547525;53548546;Node_9;1021;314.22;54.1
Zone_3576;53548546;53549567;Node_9;1021;314.224;41.5
Zone_3577;53549567;53550588;Node_9;1021;315.722;47.0
Zone_3578;53550588;53551609;Node_9;1021;314.813;51.3
Zone_3579;53551609;53552630;Node_9;1021;311.689;54.8
Zone_3580;53552630;53553651;Node_9;1021;314.752;52.6
Zone_3581;53553651;53554672;Node_9;1021;316.66;56.0
Zone_3582;53554672;53555693;Node_9;1021;315.423;53.8
Zone_3583;53555693;53556714;Node_9;1021;320.736;49.8
Zone_3584;53556714;53557735;Node_9;1021;317.385;50.8
Zone_3585;53557735;53558756;Node_9;1021;314.657;50.6
Zone_3586;53558756;53559777;Node_9;1021;313.907;57.7
Zone_3587;53559777;53560798;Node_9;1021;314.304;55.5
Zone_3588;53560798;53561819;Node_9;1021;315.102;54.0
Zone_3589;53561819;53562840;Node_9;1021;315.101;52.5
Zone_3590;53562840;53563861;Node_9;1021;316.703;39.1
Zone_3591;53563861;53564882;Node_9;1021;316.499;31.0
Zone_3592;53564882;53565903;Node_9;1021;316.247;28.8
Zone_3593;53565903;53566924;Node_9;1021;315.875;34.6
Zone_3594;53566924;53567945;Node_9;1021;317.656;45.4
Zone_3595;53567945;53568966;Node_9;1021;316.025;46.8
Zone_3596;53568966;53569987;Node_9;1021;317.047;31.9
Zone_3597;53569987;53571008;Node_9;1021;315.112;38.7
Zone_3598;53571008;53572029;Node_9;1021;315.478;40.0
Zone_3599;53572029;53573050;Node_9;1021;314.81;48.2
Zone_3600;53573050;53574071;Node_9;1021;314.729;52.4
Zone_3601;53574071;53575092;Node_9;1021;314.485;54.3
Zone_3602;53575092;53576113;Node_9;1021;313.662;55.5
Zone_3603;53576113;53577134;Node_9;1021;311.039;55.3
Zone_3604;53577134;53578155;Node_9;1021;312.98;56.8
Zone_3605;53578155;53579176;Node_9;1021;314.837;39.8
Zone_3606;53579176;53580197;Node_9;1021;315.063;56.1
Zone_3607;53580197;53581218;Node_9;1021;315.449;50.0
Zone_3608;53581218;53582239;Node_9;1021;316.372;52.2
Zone_3609;53582239;53583260;Node_9;1021;315.596;54.4
Zone_3610;53583260;53584281;Node_9;1021;314.807;53.0
Zone_3611;53584281;53585302;Node_9;1021;314.42;46.8
Zone_3612;53585302;53586323;Node_9;1021;316.776;54.2
Zone_3613;53586323;53587344;Node_9;1021;316.261;49.5
Zone_3614;53587344;53588365;Node_9;1021;314.712;48.8
Zone_3615;53588365;53589386;Node_9;1021;315.14;51.6
Zone_3616;53589386;53590407;Node_9;1021;315.452;53.6
Zone_3617;53590407;53591428;Node_9;1021;316.517;50.3
Zone_3618;53591428;53592449;Node_9;1021;314.366;50.9
Zone_3619;53592449;53593470;Node_9;1021;314.372;57.7
Zone_3620;53593470;53594491;Node_9;1021;315.592;62.9
Zone_3621;53594491;53595512;Node_9;1021;319.286;60.9
Zone_3622;53595512;53596533;Node_9;1021;315.857;55.4
Zone_3623;53596533;53597554;Node_9;1021;316.984;53.0
Zone_3624;53597554;53598575;Node_9;1021;317.094;49.9
Zone_3625;53598575;53599596;Node_9;1021;315.874;49.2
Zone_3626;53599596;53600617;Node_9;1021;316.224;56.4
Zone_3627;53600617;53601638;Node_9;1021;315.014;49.7
Zone_3628;53601638;53602659;Node_9;1021;314.387;54.3
Zone_3629;53602659;53603680;Node_9;1021;315.356;50.4
Zone_3630;53603680;53604701;Node_9;1021;315.735;47.1
Zone_3631;53604701;53605722;Node_9;1021;314.208;49.3
Zone_3632;53605722;53606743;Node_9;1021;315.409;57.1
Zone_3633;53606743;53607764;Node_9;1021;314.662;50.1
Zone_3634;53607764;53608785;Node_9;1021;314.815;44.5
Zone_3635;53608785;53609806;Node_9;1021;314.341;40.5
Zone_3636;53609806;53610827;Node_9;1021;314.226;34.4
Zone_3637;53610827;53611848;Node_9;1021;313.458;38.4
Zone_3638;53611848;53612869;Node_9;1021;313.338;49.8
Zone_3639;53612869;53613890;Node_9;1021;314.96;38.1
Zone_3640;53613890;53614911;Node_9;1021;316.807;44.0
Zone_3641;53614911;53615932;Node_9;1021;314.646;45.1
Zone_3642;53615932;53616953;Node_9;1021;315.033;48.6
Zone_3643;53616953;53617974;Node_9;1021;315.13;49.3
Zone_3644;53617974;53618995;Node_9;1021;315.594;54.7
Zone_3645;53618995;53620016;Node_9;1021;314.579;55.0
Zone_3646;53620016;53621037;Node_9;1021;316.103;53.9
Zone_3647;53621037;53622058;Node_9;1021;314.46;47.0
Zone_3648;53622058;53623079;Node_9;1021;316.27;43.3
Zone_3649;53623079;53624100;Node_9;1021;316.034;29.6
Zone_3650;53624100;53625121;Node_9;1021;315.314;37.8
Zone_3651;53625121;53626142;Node_9;1021;315.447;49.8
Zone_3652;53626142;53627163;Node_9;1021;312.943;53.2
Zone_3653;53627163;53628184;Node_9;1021;316.064;50.5
Zone_3654;53628184;53629205;Node_9;1021;314.279;52.0
Zone_3655;53629205;53630226;Node_9;1021;312.828;46.9
Zone_3656;53630226;53631247;Node_9;1021;314.099;41.0
Zone_3657;53631247;53632268;Node_9;1021;319.103;45.1
Zone_3658;53632268;53633289;Node_9;1021;323.167;52.2
Zone_3659;53633289;53634310;Node_9;1021;319.072;50.0
Zone_3660;53634310;53635331;Node_9;1021;316.839;50.0
Zone_3661;53635331;53636352;Node_9;1021;316.092;29.7
Zone_3662;53636352;53637373;Node_9;1021;314.874;53.1
Zone_3663;53637373;53638394;Node_9;1021;316.784;54.6
Zone_3664;53638394;53639415;Node_9;1021;314.931;58.7
Zone_3665;53639415;53640436;Node_9;1021;315.688;49.0
Zone_3666;53640436;53641457;Node_9;1021;315.481;54.7
Zone_3667;53641457;53642478;Node_9;1021;315.516;55.3
Zone_3668;53642478;53643499;Node_9;1021;313.924;51.7
Zone_3669;53643499;53644520;Node_9;1021;314.804;50.7
Zone_3670;53644520;53645541;Node_9;1021;315.575;50.2
Zone_3671;53645541;53646562;Node_9;1021;316.258;38.7
Zone_3672;53646562;53647583;Node_9;1021;318.98;41.9
Zone_3673;53647583;53648604;Node_9;1021;316.038;37.7
Zone_3674;53648604;53649625;Node_9;1021;316.063;37.7
Zone_3675;53649625;53650646;Node_9;1021;316.429;41.4
Zone_3676;53650646;53651667;Node_9;1021;315.382;45.6
Zone_3677;53651667;53652688;Node_9;1021;316.42;52.4
Zone_3678;53652688;53653709;Node_9;1021;314.321;53.2
Zone_3679;53653709;53654730;Node_9;1021;316.831;56.5
Zone_3680;53654730;53655751;Node_9;1021;315.457;47.2
Zone_3681;53655751;53656772;Node_9;1021;315.489;50.5
Zone_3682;53656772;53657793;Node_9;1021;316.061;55.0
Zone_3683;53657793;53658814;Node_9;1021;313.761;52.4
Zone_3684;53658814;53659835;Node_9;1021;316.243;55.9
Zone_3685;53659835;53660856;Node_9;1021;315.552;54.4
Zone_3686;53660856;53661877;Node_9;1021;316.815;55.0
Zone_3687;53661877;53662898;Node_9;1021;315.219;52.4
Zone_3688;53662898;53663919;Node_9;1021;314.308;58.1
Zone_3689;53663919;53664940;Node_9;1021;315.621;51.4
Zone_3690;53664940;53665961;Node_9;1021;318.722;49.2
Zone_3691;53665961;53666982;Node_9;1021;313.891;50.4
Zone_3692;53666982;53668003;Node_9;1021;313.681;47.9
Zone_3693;53668003;53669024;Node_9;1021;313.583;45.5
Zone_3694;53669024;53670045;Node_9;1021;315.527;55.6
Zone_3695;53670045;53671066;Node_9;1021;314.365;44.4
Zone_3696;53671066;53672087;Node_9;1021;316.605;42.7
Zone_3697;53672087;53673108;Node_9;1021;313.519;55.2
Zone_3698;53673108;53674129;Node_9;1021;315.31;50.2
Zone_3699;53674129;53675150;Node_9;1021;316.657;48.9
Zone_3700;53675150;53676171;Node_9;1021;314.457;50.0
Zone_3701;53676171;53677192;Node_9;1021;313.517;56.8
Zone_3702;53677192;53678213;Node_9;1021;314.411;55.2
Zone_3703;53678213;53679234;Node_9;1021;315.869;57.2
Zone_3704;53679234;53680255;Node_9;1021;315.358;53.2
Zone_3705;53680255;53681276;Node_9;1021;315.139;48.4
Zone_3706;53681276;53682297;Node_9;1021;314.654;54.6
Zone_3707;53682297;53683318;Node_9;1021;316.722;51.0
Zone_3708;53683318;53684339;Node_9;1021;315.735;53.8
Zone_3709;53684339;53685360;Node_9;1021;315.128;58.3
Zone_3710;53685360;53686381;Node_9;1021;311.736;56.8
Zone_3711;53686381;53687402;Node_9;1021;317.335;54.3
Zone_3712;53687402;53688423;Node_9;1021;314.353;61.7
Zone_3713;53688423;53689444;Node_9;1021;314.254;54.6
Zone_3714;53689444;53690465;Node_9;1021;313.835;57.9
Zone_3715;53690465;53691486;Node_9;1021;314.953;53.7
Zone_3716;53691486;53692507;Node_9;1021;312.42;48.9
Zone_3717;53692507;53693528;Node_9;1021;314.514;55.6
Zone_3718;53693528;53694549;Node_9;1021;315.667;60.7
Zone_3719;53694549;53695570;Node_9;1021;316.401;55.3
Zone_3720;53695570;53696591;Node_9;1021;314.96;48.2
Zone_3721;53696591;53697612;Node_9;1021;312.906;54.8
Zone_3722;53697612;53698633;Node_9;1021;314.095;52.4
Zone_3723;53698633;53699654;Node_9;1021;314.262;47.7
Zone_3724;53699654;53700675;Node_9;1021;315.171;52.0
Zone_3725;53700675;53701696;Node_9;1021;314.153;44.8
Zone_3726;53701696;53702717;Node_9;1021;316.405;54.7
Zone_3727;53702717;53703738;Node_9;1021;314.812;49.1
Zone_3728;53703738;53704759;Node_9;1021;315.186;53.3
Zone_3729;53704759;53705780;Node_9;1021;315.524;50.2
Zone_3730;53705780;53706801;Node_9;1021;314.67;47.4
Zone_3731;53706801;53707822;Node_9;1021;315.692;46.8
Zone_3732;53707822;53708843;Node_9;1021;315.519;50.5
Zone_3733;53708843;53709864;Node_9;1021;315.77;41.0
Zone_3734;53709864;53710885;Node_9;1021;314.903;55.1
Zone_3735;53710885;53711906;Node_9;1021;314.225;49.3
Zone_3736;53711906;53712927;Node_9;1021;314.366;53.3
Zone_3737;53712927;53713948;Node_9;1021;316.136;49.8
Zone_3738;53713948;53714969;Node_9;1021;315.078;44.3
Zone_3739;53714969;53715990;Node_9;1021;317.776;55.5
Zone_3740;53715990;53717011;Node_9;1021;318.402;45.2
Zone_3741;53717011;53718032;Node_9;1021;313.718;44.0
Zone_3742;53718032;53719053;Node_9;1021;314.951;47.1
Zone_3743;53719053;53720074;Node_9;1021;315.381;49.8
Zone_3744;53720074;53721095;Node_9;1021;316.837;39.8
Zone_3745;53721095;53722116;Node_9;1021;315.761;35.8
Zone_3746;53722116;53723137;Node_9;1021;316.28;46.3
Zone_3747;53723137;53724158;Node_9;1021;314.974;41.5
Zone_3748;53724158;53725179;Node_9;1021;316.059;43.6
Zone_3749;53725179;53726200;Node_9;1021;315.438;51.1
Zone_3750;53726200;53727221;Node_9;1021;314.665;51.2
Zone_3751;53727221;53728242;Node_9;1021;316.029;49.8
Zone_3752;53728242;53729263;Node_9;1021;315.305;41.5
Zone_3753;53729263;53730284;Node_9;1021;315.592;42.1
Zone_3754;53730284;53731305;Node_9;1021;314.571;47.3
Zone_3755;53731305;53732326;Node_9;1021;314.196;50.2
Zone_3756;53732326;53733347;Node_9;1021;314.593;35.8
Zone_3757;53733347;53734368;Node_9;1021;314.716;42.2
Zone_3758;53734368;53735389;Node_9;1021;314.123;47.2
Zone_3759;53735389;53736410;Node_9;1021;315.531;47.1
Zone_3760;53736410;53737431;Node_9;1021;315.542;45.0
Zone_3761;53737431;53738452;Node_9;1021;315.445;60.7
Zone_3762;53738452;53739473;Node_9;1021;314.459;75.0
Zone_3763;53739473;53740494;Node_9;1021;315.016;51.9
Zone_3764;53740494;53741515;Node_9;1021;313.902;48.8
Zone_3765;53741515;53742536;Node_9;1021;312.906;45.5
Zone_3766;53742536;53743557;Node_9;1021;313.822;42.4
Zone_3767;53743557;53744578;Node_9;1021;315.057;38.9
Zone_3768;53744578;53745599;Node_9;1021;316.718;42.8
Zone_3769;53745599;53746620;Node_9;1021;315.904;38.1
Zone_3770;53746620;53747641;Node_9;1021;315.643;35.4
Zone_3771;53747641;53748662;Node_9;1021;314.188;49.5
Zone_3772;53748662;53749683;Node_9;1021;318.22;49.1
Zone_3773;53749683;53750704;Node_9;1021;316.294;45.2
Zone_3774;53750704;53751725;Node_9;1021;313.798;38.6
Zone_3775;53751725;53752746;Node_9;1021;312.806;48.7
Zone_3776;53752746;53753767;Node_9;1021;314.659;43.4
Zone_3777;53753767;53754788;Node_9;1021;314.46;39.0
Zone_3778;53754788;53755809;Node_9;1021;315.285;43.0
Zone_3779;53755809;53756830;Node_9;1021;314.047;47.3
Zone_3780;53756830;53757851;Node_9;1021;313.622;39.0
Zone_3781;53757851;53758872;Node_9;1021;315.009;42.3
Zone_3782;53758872;53759893;Node_9;1021;314.173;50.3
Zone_3783;53759893;53760914;Node_9;1021;314.809;44.9
Zone_3784;53760914;53761935;Node_9;1021;315.739;43.2
Zone_3785;53761935;53762956;Node_9;1021;313.687;36.0
Zone_3786;53762956;53763977;Node_9;1021;315.521;42.9
Zone_3787;53763977;53764998;Node_9;1021;316.183;44.9
Zone_3788;53764998;53766019;Node_9;1021;314.831;39.2
Zone_3789;53766019;53767040;Node_9;1021;315.106;35.8
Zone_3790;53767040;53768061;Node_9;1021;314.752;32.7
Zone_3791;53768061;53769082;Node_9;1021;314.631;35.4
Zone_3792;53769082;53770103;Node_9;1021;316.145;36.0
Zone_3793;53770103;53771124;Node_9;1021;314.054;45.2
Zone_3794;53771124;53772145;Node_9;1021;315.022;32.8
Zone_3795;53772145;53773166;Node_9;1021;315.36;35.9
Zone_3796;53773166;53774187;Node_9;1021;314.247;40.6
Zone_3797;53774187;53775208;Node_9;1021;315.043;35.0
Zone_3798;53775208;53776229;Node_9;1021;313.668;42.7
Zone_3799;53776229;53777250;Node_9;1021;314.846;34.1
Zone_3800;53777250;53778271;Node_9;1021;314.746;40.1
Zone_3801;53778271;53779292;Node_9;1021;316.123;37.9
Zone_3802;53779292;53780313;Node_9;1021;313.832;40.8
Zone_3803;53780313;53781334;Node_9;1021;314.565;38.2
Zone_3804;53781334;53782355;Node_9;1021;316.253;39.8
Zone_3805;53782355;53783376;Node_9;1021;317.2;39.7
Zone_3806;53783376;53784397;Node_9;1021;315.04;40.1
Zone_3807;53784397;53785418;Node_9;1021;316.075;46.9
Zone_3808;53785418;53786439;Node_9;1021;314.249;42.4
Zone_3809;53786439;53787460;Node_9;1021;315.048;41.8
Zone_3810;53787460;53788481;Node_9;1021;316.746;39.1
Zone_3811;53788481;53789502;Node_9;1021;314.584;39.9
Zone_3812;53789502;53790523;Node_9;1021;317.035;49.8
Zone_3813;53790523;53791544;Node_9;1021;314.537;44.1
Zone_3814;53791544;53792565;Node_9;1021;314.494;44.4
Zone_3815;53792565;53793586;Node_9;1021;315.029;36.8
Zone_3816;53793586;53794607;Node_9;1021;314.136;43.8
Zone_3817;53794607;53795628;Node_9;1021;312.539;43.0
Zone_3818;53795628;53796649;Node_9;1021;312.526;40.0
Zone_3819;53796649;53797670;Node_9;1021;313.88;36.0
Zone_3820;53797670;53798691;Node_9;1021;313.531;43.2
Zone_3821;53798691;53799712;Node_9;1021;314.709;35.7
Zone_3822;53799712;53800733;Node_9;1021;313.537;42.5
Zone_3823;53800733;53801754;Node_9;1021;313.97;38.5
Zone_3824;53801754;53802775;Node_9;1021;315.448;42.8
Zone_3825;53802775;53803796;Node_9;1021;314.596;43.6
Zone_3826;53803796;53804817;Node_9;1021;313.312;43.3
Zone_3827;53804817;53805838;Node_9;1021;314.243;38.1
Zone_3828;53805838;53806859;Node_9;1021;315.847;37.7
Zone_3829;53806859;53807880;Node_9;1021;315.654;39.7
Zone_3830;53807880;53808901;Node_9;1021;314.382;36.0
Zone_3831;53808901;53809922;Node_9;1021;315.569;37.0
Zone_3832;53809922;53810943;Node_9;1021;316.099;39.7
Zone_3833;53810943;53811964;Node_9;1021;314.77;54.8
Zone_3834;53811964;53812985;Node_9;1021;316.324;40.5
Zone_3835;53812985;53814006;Node_9;1021;315.325;35.0
Zone_3836;53814006;53815027;Node_9;1021;316.325;39.8
Zone_3837;53815027;53816048;Node_9;1021;315.12;36.4
Zone_3838;53816048;53817069;Node_9;1021;315.694;36.0
Zone_3839;53817069;53818090;Node_9;1021;316.563;33.3
Zone_3840;53818090;53819111;Node_10;1021;315.192;37.6
Zone_3841;53819111;53820132;Node_10;1021;315.611;38.0
Zone_3842;53820132;53821153;Node_10;1021;315.339;40.2
Zone_3843;53821153;53822174;Node_10;1021;314.969;41.2
Zone_3844;53822174;53823195;Node_10;1021;315.227;39.2
Zone_3845;53823195;53824216;Node_10;1021;315.083;40.1
Zone_3846;53824216;53825237;Node_10;1021;315.381;45.9
Zone_3847;53825237;53826258;Node_10;1021;316.256;40.6
Zone_3848;53826258;53827279;Node_10;1021;315.277;39.0
Zone_3849;53827279;53828300;Node_10;1021;314.125;39.3
Zone_3850;53828300;53829321;Node_10;1021;315.213;39.3
Zone_3851;53829321;53830342;Node_10;1021;315.641;46.2
Zone_3852;53830342;53831363;Node_10;1021;316.765;46.7
Zone_3853;53831363;53832384;Node_10;1021;314.966;37.6
Zone_3854;53832384;53833405;Node_10;1021;315.131;41.5
Zone_3855;53833405;53834426;Node_10;1021;314.858;39.5
Zone_3856;53834426;53835447;Node_10;1021;316.068;37.7
Zone_3857;53835447;53836468;Node_10;1021;315.73;39.0
Zone_3858;53836468;53837489;Node_10;1021;315.095;45.0
Zone_3859;53837489;53838510;Node_10;1021;313.07;58.2
Zone_3860;53838510;53839531;Node_10;1021;315.67;41.9
Zone_3861;53839531;53840552;Node_10;1021;315.017;45.2
Zone_3862;53840552;53841573;Node_10;1021;316.173;43.3
Zone_3863;53841573;53842594;Node_10;1021;316.627;40.1
Zone_3864;53842594;53843615;Node_10;1021;315.638;40.9
